Address,Settlement
Gara Bunyevác utca 129.,Gara
2. kerület Mechwart liget,2. kerület
10. kerület Pázsitfű utca,10. kerület
19. kerület Vas Gereben utca 15.,19. kerület
20. kerület Géza utca 19.,20. kerület
Hajdúböszörmény Karap Ferenc utca 13.,Hajdúböszörmény
Kecskemét Ybl Miklós utca,Kecskemét
Nyíregyháza Új utca,Nyíregyháza
Szeged Derkovits fasor,Szeged
5. kerület Kossuth Lajos utca 13.,5. kerület
11. kerület Sztregova utca,11. kerület
Gyömrő Máramaros utca,Gyömrő
Nyíregyháza Kodály Zoltán utca,Nyíregyháza
Pápa Világos utca,Pápa
3. kerület Monostori út,3. kerület
2. kerület Harcsa utca,2. kerület
20. kerület Ady Endre utca 108.,20. kerület
Keszthely Damjanich utca 6/A,Keszthely
19. kerület Zoltán utca,19. kerület
22. kerület Szent István tér,22. kerület
7. kerület Rákóczi út 62.,7. kerület
12. kerület Művész út,12. kerület
Kaposvár Rákóczi tér,Kaposvár
Szeged Alföldi utca,Szeged
Szeged Bolyai János utca,Szeged
Tiszaújváros Kertváros,Tiszaújváros
Győr Irinyi János utca,Győr
Pécs Nagy Ferenc tér,Pécs
10. kerület Zágrábi utca 19.,10. kerület
Újkígyós Békés megye,Újkígyós
22. kerület Névtelen utca,22. kerület
Miskolc Irinyi János utca,Miskolc
Győr Erfurti út 6.,Győr
23. kerület Szabóky Rezső utca,23. kerület
Debrecen Újkert utca 24.,Debrecen
Siófok Beszédes József sétány 69.,Siófok
Miskolc Győri kapu 81.,Miskolc
11. kerület Rétkerülő út,11. kerület
20. kerület Kossuth Lajos tér,20. kerület
Karancsberény Rákóczi út 27.,Karancsberény
1. kerület Döbrentei tér,1. kerület
Nyíregyháza Szarvas utca 62.,Nyíregyháza
Kiskunfélegyháza Holló László utca 7.,Kiskunfélegyháza
Pécs Ispitaalja,Pécs
Gyenesdiás Alsógyenes,Gyenesdiás
20. kerület Zrínyi utca,20. kerület
Szeged Makkoserdő sor,Szeged
6. kerület Bajcsy-Zsilinszky út 65.,6. kerület
Kistarcsa Pest megye,Kistarcsa
4. kerület Lakkozó utca,4. kerület
Tatabánya 2. utca,Tatabánya
8. kerület Kőris utca 12.,8. kerület
Hódmezővásárhely Lehel utca,Hódmezővásárhely
Kazincbarcika Béke tér,Kazincbarcika
7. kerület Wesselényi utca 15.,7. kerület
Érd Börzsöny utca,Érd
Keszthely Bakacs utca,Keszthely
7. kerület Szinva utca 8.,7. kerület
Pécs Csillag köz,Pécs
Gyömrő Jókai utca,Gyömrő
2. kerület Alsó Zöldmáli út,2. kerület
14. kerület Kövér Lajos utca 16-18,14. kerület
Miskolc Vologda,Miskolc
Szolnok Bajtárs utca 5.,Szolnok
13. kerület Fáy köz,13. kerület
Debrecen Mikepércsi út,Debrecen
Debrecen Busi utca,Debrecen
13. kerület Rokolya utca,13. kerület
Szeged Borbás utca,Szeged
Szentendre Széchenyi István tér,Szentendre
13. kerület Róbert Károly körút 24.,13. kerület
Göd Sárgarigó utca,Göd
Kunszentmárton Széchenyi lakótelep,Kunszentmárton
Érd Gyula utca,Érd
Érd Hivatalnok utca,Érd
Monor Ady Endre utca,Monor
8. kerület Víg utca 11.,8. kerület
16. kerület György utca 22.,16. kerület
19. kerület Könyvkötő utca,19. kerület
Debrecen Angyalföld tér 10.,Debrecen
3. kerület Aquincum,3. kerület
6. kerület Szondi utca 22.,6. kerület
Debrecen Sárvári Pál utca 12.,Debrecen
Pécs Olga utca,Pécs
15. kerület Kőhíd utca,15. kerület
Heves Erkel Ferenc utca,Heves
Százhalombatta Irinyi János utca,Százhalombatta
Salgótarján Gorkij körút 72.,Salgótarján
3. kerület Ürömhegyi út,3. kerület
Győr Tábor utca,Győr
2. kerület Ruszti út,2. kerület
9. kerület Aranyvirág sétány,9. kerület
18. kerület Bartók Lajos utca,18. kerület
Sopron Handler Nándor utca,Sopron
Pétfürdő Liszt Ferenc utca,Pétfürdő
10. kerület Fokos utca,10. kerület
Miskolc Kassai utca 42.,Miskolc
Pécs Ybl Miklós utca 9.,Pécs
12. kerület Normafa út,12. kerület
Székesfehérvár Cserepes köz,Székesfehérvár
Nyíregyháza Kert köz,Nyíregyháza
13. kerület Radnóti Miklós utca 21/a,13. kerület
Dabas Semmelweis utca,Dabas
Debrecen Görgey utca 8.,Debrecen
Pécs Vince utca,Pécs
Nagyoroszi Kertész utca,Nagyoroszi
10. kerület Kolozsvári utca 39-43,10. kerület
Nyíregyháza Lehel utca,Nyíregyháza
Mór Dózsa György utca,Mór
13. kerület Rokolya utca 8.,13. kerület
Kétbodony Rákóczi út,Kétbodony
20. kerület Szabótelep,20. kerület
Szombathely Fraknó utca,Szombathely
Dunaújváros Dobó István út 12.,Dunaújváros
Salgótarján Déryné út,Salgótarján
20. kerület Vágóhíd utca,20. kerület
Tapolca Kertész utca,Tapolca
14. kerület Ond vezér park,14. kerület
Dunakeszi Állomás sétány,Dunakeszi
9. kerület Epreserdő utca 6.,9. kerület
Salgótarján Fazekas Mihály út,Salgótarján
Nagykanizsa Teleki utca 3.,Nagykanizsa
Keszthely Kossuth Lajos utca 26.,Keszthely
Érd Lőcsei utca,Érd
Debrecen Hortobágy utca,Debrecen
Hatvan Pázsit utca,Hatvan
2. kerület Zsindely utca,2. kerület
Székesfehérvár Királykút lakónegyed,Székesfehérvár
Nyíregyháza Bocskai utca,Nyíregyháza
12. kerület Sárospatak út 32.,12. kerület
Szeged Török utca,Szeged
14. kerület Semsey Andor utca,14. kerület
Kecskemét Széchenyi István sétány 17.,Kecskemét
Vác Kandó Kálmán utca,Vác
15. kerület Irány utca,15. kerület
Győr Kisfaludy utca,Győr
Kunbaja Zrínyi Miklós utca,Kunbaja
Kecskemét Máriaváros,Kecskemét
7. kerület Garay tér 20.,7. kerület
Barcs Kodály Zoltán utca 4. 1./4.,Barcs
Nyíregyháza Munkás utca 6.,Nyíregyháza
Kecskemét Liszt Ferenc utca,Kecskemét
Karád Damjanich utca 7.,Karád
Nagykőrös Tormás,Nagykőrös
21. kerület II. Rákóczi Ferenc út 345.,21. kerület
Szigetszentmiklós Dorottya utca,Szigetszentmiklós
13. kerület Turóc utca 7.,13. kerület
Győr Cuha utca,Győr
Karád Damjanich utca,Karád
Szeged Gyertyámos utca 6.,Szeged
8. kerület Kis Fuvaros utca,8. kerület
Kecskemét Bercsényi utca,Kecskemét
Sárvár Alkotmány utca,Sárvár
Nagyszentjános Banai út,Nagyszentjános
Sajószentpéter Ibolyatelep,Sajószentpéter
Miskolc Vászonfehérítő utca,Miskolc
Siófok Kandó Kálmán utca,Siófok
Szentendre Radnóti sétány,Szentendre
Tatabánya Vadász utca,Tatabánya
Miskolc Perczel Mór utca 50.,Miskolc
Siklós Iskola utca,Siklós
Keszthely Bercsényi Miklós utca,Keszthely
Dunakeszi Kápolna utca,Dunakeszi
Bük Termál körút,Bük
Hatvan Nádasdy Tamás utca,Hatvan
11. kerület Madárhegy utca,11. kerület
Harkány József Attila utca,Harkány
18. kerület Felsőcsatári út,18. kerület
Kisvárda Tompos úti lakótelep 6/F,Kisvárda
Kecskemét Küküllő utca 4.,Kecskemét
Győr Malomsok sétány,Győr
Kecskemét Izsáki út,Kecskemét
Miskolc Kiss tábornok út,Miskolc
Paks Fenyves utca,Paks
11. kerület Ramocsa utca,11. kerület
Bóly Baranya megye,Bóly
Baja Szabadság út 42.,Baja
Tata Új út,Tata
Püspökmolnári Vas megye,Püspökmolnári
7. kerület Kazinczy utca 5.,7. kerület
Badacsonytomaj Pöltenberg utca,Badacsonytomaj
Cegléd Kossuth Ferenc utca,Cegléd
1. kerület Csalogány utca,1. kerület
Dunaújváros Táncsics Mihály utca,Dunaújváros
9. kerület nincs megadva,9. kerület
Dunaföldvár Felsőfok,Dunaföldvár
4. kerület Baross utca,4. kerület
Szeged Csefkó Gyula utca,Szeged
Vécs Kossuth Lajos út,Vécs
4. kerület Závodszky Zoltán utca 19.,4. kerület
9. kerület Hőgyes Endre utca,9. kerület
Veszprém Stromfeld Aurél utca 5.,Veszprém
Érd Ilona utca,Érd
15. kerület Madách utca 28.,15. kerület
18. kerület Nemes utca 103/B,18. kerület
13. kerület Csángó utca 6/a,13. kerület
10. kerület Kőbányai út 45A,10. kerület
Kaposvár Tallián Gyula köz,Kaposvár
Kecskemét Csányi utca,Kecskemét
Pécs Mezőszél utca 3.,Pécs
9. kerület Vágóhíd utca 30.,9. kerület
Debrecen Szotyori utca,Debrecen
Sé Szabadság utca,Sé
Csopak Sport utca,Csopak
Hatvan Heves megye,Hatvan
12. kerület Alkotás utca 23-25,12. kerület
Kistarcsa Vereckei utca,Kistarcsa
Nagyatád Kiszely László utca,Nagyatád
Pécs Hungária utca 10.,Pécs
Zalaszentgrót Széchenyi utca,Zalaszentgrót
Siófok Liszt Ferenc sétány 2.,Siófok
Kiskunfélegyháza XI. körzet,Kiskunfélegyháza
Békéscsaba Gutenberg utca,Békéscsaba
Dunakeszi Varsói utca 11.,Dunakeszi
18. kerület Szent Imre-kertváros – Kétújfalu utcai lakótelep,18. kerület
Mezőkovácsháza Ifjúsági lakótelep 5.,Mezőkovácsháza
Nyíregyháza Széchenyi utca,Nyíregyháza
18. kerület Kinizsi Pál utca 5.,18. kerület
Székesfehérvár Salétrom utca,Székesfehérvár
Debrecen Sinai Miklós utca,Debrecen
Vác Kárász utca,Vác
Kisvárda Tompos úti lakótelep,Kisvárda
3. kerület Emőd utca,3. kerület
9. kerület Sobieski János utca 32.,9. kerület
3. kerület Juhász Gyula utca 56.,3. kerület
16. kerület Mátyásdomb tér,16. kerület
11. kerület Ugron Gábor utca,11. kerület
2. kerület Lipthay utca,2. kerület
Tatabánya Béla király körtér,Tatabánya
2. kerület Kis Rókus utca,2. kerület
3. kerület Tímár utca 17.,3. kerület
Aszód Falujárók útja 5/7,Aszód
9. kerület Egyetértés utca,9. kerület
Kaposvár Kossuth tér 5.,Kaposvár
Siófok Bajcsy-Zsilinszky utca,Siófok
2. kerület Lepke utca 10.,2. kerület
Tata Boglárka utca 3.,Tata
Kiskunfélegyháza Perczel utca,Kiskunfélegyháza
12. kerület Városkúti köz,12. kerület
7. kerület Akácfa utca 6.,7. kerület
Pécs Bencze József utca 83.,Pécs
20. kerület Közműhelytelep utca 3.,20. kerület
13. kerület Jász utca 44.,13. kerület
Vác Deákvári főút,Vác
9. kerület Ráday utca 24.,9. kerület
Szekszárd Csokonai utca 7.,Szekszárd
Miskolc Bálint utca,Miskolc
Pécs Enyezd út 24.,Pécs
Komló Vértanúk utca 58.,Komló
Kiskőrös Attila utca,Kiskőrös
Eger Bercsényi Miklós utca,Eger
8. kerület Auróra utca 3.,8. kerület
Mezőcsát Szent István utca 89.,Mezőcsát
Kecskemét Árpádváros,Kecskemét
Debrecen Libakert utca,Debrecen
Hajdúböszörmény Bethlen Gábor utca 26.,Hajdúböszörmény
14. kerület Újvilág utca,14. kerület
18. kerület Havanna utca 14.,18. kerület
13. kerület Násznagy utca,13. kerület
15. kerület Rákos út 104.,15. kerület
19. kerület Katona József utca,19. kerület
19. kerület Szabó Ervin utca,19. kerület
Miskolc Kassai utca,Miskolc
11. kerület Tóváros út,11. kerület
19. kerület Cukrász utca,19. kerület
Kunmadaras Kunhegyesi út 4.,Kunmadaras
8. kerület Baross tér,8. kerület
12. kerület Lóránt út,12. kerület
Kazincbarcika Augusztus 20. tér,Kazincbarcika
10. kerület Zágrábi köz,10. kerület
Tatabánya Tass vezér utca 1. 3/14,Tatabánya
Kismaros Hegyalja utca 5.,Kismaros
Gyomaendrőd Fő út 222.,Gyomaendrőd
Tapolca Batsányi János utca,Tapolca
Dunakeszi Ábrahám Pál utca,Dunakeszi
10. kerület Kistorony park,10. kerület
13. kerület Danubius utca 6.,13. kerület
Törökbálint Józsefhegy,Törökbálint
Pécs Csillag utca,Pécs
Bakonycsernye Rákóczi út,Bak
Nyíregyháza Kárpátalja utca,Nyíregyháza
Kaposvár Kanizsai utca,Kaposvár
Körmend Alkotmány utca,Körmend
13. kerület Victor Hugo utca 41.,13. kerület
20. kerület Frangepán utca 2.,20. kerület
2. kerület Áfonya utca,2. kerület
21. kerület Árpád utca 12.,21. kerület
Tar Tar Lőrinc út 2.,Tar
3. kerület Szentháromság utca,3. kerület
Szentlőrinc Kossuth Lajos utca 12/a,Szentlőrinc
Debrecen Thomas Mann utca,Debrecen
10. kerület Füzér utca 2.,10. kerület
8. kerület Vay Ádám utca 8.,8. kerület
Pécs Esztergár Lajos utca 5.,Pécs
18. kerület Gyulafehérvár utca,18. kerület
Dunakeszi Korsós József utca,Dunakeszi
Kaposvár Kereszt utca,Kaposvár
Miskolc Középszer utca 70.,Miskolc
Sármellék Barátság lakótelep,Sármellék
Szigetszentmiklós II. Rákóczi Ferenc utca,Szigetszentmiklós
13. kerület Petneházy utca 76A,13. kerület
Miskolc Gesztenyés utca,Miskolc
Szekszárd Herman Ottó utca,Szekszárd
Kecskemét Rávágy tér,Kecskemét
Paks Kurcsatov utca 20.,Paks
Vecsés Zrínyi utca 68.,Vecsés
22. kerület Hómező utca 40.,22. kerület
Kaposvár Füredi utca 81.,Kaposvár
Győr Simor János püspök tere,Győr
Miskolc Nyíri Dániel utca 1.,Miskolc
Szeged Bakay Nándor utca,Szeged
Nagykanizsa Erdész utca,Nagykanizsa
4. kerület Pozsonyi utca 2/A,4. kerület
Debrecen Lovas utca,Debrecen
Győr Soproni út,Győr
Oroszlány Fürst Sándor utca,Oroszlány
17. kerület Sági utca,17. kerület
Hódmezővásárhely Szőnyi utca 5.,Hódmezővásárhely
16. kerület Csömöri út,16. kerület
Csincse Jókai út 24.,Csincse
Halásztelek István utca,Halásztelek
2. kerület Áldás utca,2. kerület
Füzesabony Rákóczi Ferenc út 87.,Füzesabony
Sopron Új-Hermes telep,Sopron
Vác Törökhegyi út 14/B,Vác
Kecskemét Stádium utca,Kecskemét
9. kerület Vágóhíd utca 5/b,9. kerület
Tiszagyenda Damjanich út,Tiszagyenda
13. kerület Pannónia utca 49.,13. kerület
17. kerület Függőcinege utca,17. kerület
Miskolc Szentgyörgy út 8.,Miskolc
Salgótarján Pécskő út,Salgótarján
Polgárdi Kossuth utca,Polgárdi
Pécs Diósi út,Pécs
3. kerület Palicsi utca,3. kerület
3. kerület Pacsirtakert,3. kerület
Pécs Pálca utca,Pécs
Kunhegyes Rákóczi utca,Kunhegyes
8. kerület Csokonai utca,8. kerület
3. kerület Raktár utca 39.,3. kerület
Vác Szent István tér,Vác
Nagyatád Kossuth utca,Nagyatád
Nyíregyháza Sólyom utca 31.,Nyíregyháza
19. kerület Rákóczi utca 19-33,19. kerület
Dorog Baross Gábor lakótelep,Dorog
22. kerület Péter-Pál köz,22. kerület
Mosonmagyaróvár Károly út,Mosonmagyaróvár
12. kerület Pelsőc utca 2.,12. kerület
Egercsehi Egri út,Eger
14. kerület Vezér utca 59C,14. kerület
Pécs Ybl Miklós utca 12/a,Pécs
Miskolc Eperjesi utca,Miskolc
Monok Széchenyi István utca 9.,Monok
Nyíregyháza Hősök tere 11.,Nyíregyháza
Sopron Csengery utca,Sopron
Ózd Vasvár út 45.,Ózd
Balatonlelle Vágóhíd utca,Balatonlelle
Gödöllő Palota kert,Göd
Várpalota Tábormező utca,Várpalota
16. kerület Mátyásföld – Jókai-lakótelep,16. kerület
Komló Kossuth Lajos utca 21.,Komló
5. kerület Molnár utca 8.,5. kerület
Sopron Ösvény utca 7.,Sopron
Ózd Árpád vezér út 20/c,Ózd
14. kerület Ógyalla utca,14. kerület
Dorog Schmidt Sándor lakótelep 38\a,Dorog
8. kerület Rákóczi tér 6.,8. kerület
Eger Kiskanda utca,Eger
Szeged Jókai utca 7.,Szeged
Miskolc Kiss tábornok út 44.,Miskolc
Szeghalom Bocskai utca,Szeghalom
Komárom Csokonai Vitéz Mihály utca,Komárom
Balatonfüred Köztársaság utca 17.,Balatonfüred
Fót Móricz Zsigmond út 16/a TT1,Fót
10. kerület Gém utca,10. kerület
Kaposvár Biczó Ferenc utca,Kaposvár
Pécs Dombay János utca,Pécs
Budaörs Ifjúság utca,Budaörs
Miskolc Szent István utca 43.,Miskolc
5. kerület Magyar utca 23.,5. kerület
Nyíregyháza Ferenc körút 2.,Nyíregyháza
Aszód Falujárók útja,Aszód
Vámosgyörk Petőfi Sándor utca,Vámosgyörk
Szombathely Savaria tér,Szombathely
Sárospatak Eötvös út 1/a,Sárospatak
10. kerület Mádi utca 169.,10. kerület
Fertőd Bartók Béla utca 8.,Fertőd
Hódmezővásárhely Kaszap utca,Hódmezővásárhely
Nagykőrös Bálvány utca,Nagykőrös
Keszthely Erzsébet királyné útja,Keszthely
Dombóvár Földvár utca 14.,Dombóvár
Budaörs Lévai utca 29.,Budaörs
Sé Szabadság utca 34/C.,Sé
Szarvas Alkotmány utca 56.,Szarvas
8. kerület Kőris utca 5/b,8. kerület
Érd Asztalos utca,Érd
Győr Kert utca,Győr
Göd Nyár utca,Göd
Veszprém Sorompó utca,Veszprém
Kazincbarcika Vajda János utca,Kazincbarcika
Szeged Bakay Nándor utca 17.,Szeged
Százhalombatta Tóth László utca,Százhalombatta
Szolnok Nagy Imre körút,Szolnok
10. kerület Oltó utca 4.,10. kerület
2. kerület Jegesmedve lejtő,2. kerület
Dabas Balassi Bálint utca,Dabas
Nagykanizsa Kölcsey utca,Nagykanizsa
Komárom Szőny,Komárom
Szombathely Krúdy Gyula utca,Szombathely
Pécs Melinda utca 35.,Pécs
Celldömölk Vas megye,Celldömölk
Nagykőrös Ceglédi úti lakótelep,Nagykőrös
Békéscsaba Békés megye,Békéscsaba
2. kerület Rézsű utca 119.,2. kerület
14. kerület Gizella út 18.,14. kerület
20. kerület Baross utca 29.,20. kerület
Gyömrő Táncsics út,Gyömrő
Miskolc Huba utca,Miskolc
Miskolc Katalin utca,Miskolc
Dunaföldvár Tolna megye,Dunaföldvár
23. kerület Domonkos utca,23. kerület
13. kerület Pattantyús utca,13. kerület
Balatonszárszó Somogy megye,Balatonszárszó
Sopron Lehár Ferenc utca,Sopron
Debrecen Simonffy utca 27.,Debrecen
Miskolc Újdiósgyőr,Miskolc
Pécs Százszorszép utca,Pécs
Érd Budai út,Érd
9. kerület Sobieski János utca 25.,9. kerület
Mezőtúr Damjanich utca 7.,Mezőtúr
13. kerület Pozsonyi út 39.,13. kerület
10. kerület Vasláb utca,10. kerület
6. kerület Bajcsy-Zsilinszky út 5.,6. kerület
23. kerület Tószeg utca,23. kerület
7. kerület Rózsa utca 16.,7. kerület
8. kerület Puskin utca 18.,8. kerület
16. kerület Katona József utca,16. kerület
8. kerület Dugonics utca 23.,8. kerület
Szombathely Váci Mihály utca,Szombathely
Miskolc Szent István utca,Miskolc
18. kerület Kispesti utca,18. kerület
Szeged Klapka tér 1.,Szeged
14. kerület Csernyus utca 60.,14. kerület
21. kerület Petz Ferenc utca 2/b,21. kerület
Szeged Szövetkezeti út,Szeged
10. kerület Szalonka köz,10. kerület
Szeged Pál utca,Szeged
Szeged Zsótér utca 3.,Szeged
Püspökladány Rákóczi utca 14.,Püspökladány
15. kerület Szent Korona útja,15. kerület
1. kerület Kuny Domokos utca 2.,1. kerület
Tatabánya Szabó Ignác utca,Tatabánya
Szeged Szűcs utca 9.,Szeged
Baja Kígyó utca 5-7.,Baja
Szombathely Apáczai Csere János sétány,Szombathely
7. kerület Péterfy Sándor utca 38.,7. kerület
Gyöngyös Epreskert utca 10.,Gyöngyös
Salgótarján Beszterce lakótelep,Salgótarján
Dunaújváros Batsányi út,Dunaújváros
Gyömrő Pál Mihály utca 9.,Gyömrő
Szekszárd Kadarka lakótelep 16.,Szekszárd
Tolna Deák Ferenc utca 89-90,Tolna
Gyöngyös Gazdász utca,Gyöngyös
7. kerület Dob utca 11.,7. kerület
Pécs Nyugati Ipari út,Pécs
Kazincbarcika Veres Péter utca,Kazincbarcika
10. kerület Zsivaj utca,10. kerület
Kaposvár Léva köz,Kaposvár
14. kerület Ond vezér útja 17.,14. kerület
21. kerület Óvoda utca 10.,21. kerület
13. kerület Borbély utca,13. kerület
Dunakeszi Dr. Legindi István utca,Dunakeszi
Esztergom Bánomi lakótelep 17.,Esztergom
8. kerület Kis Salétrom utca,8. kerület
Siklós Felszabadulás utca,Siklós
Nyíradony Kölcsey Ferenc utca 23.,Nyíradony
Sopron Kőszegi út 4/d,Sopron
Vecsés Vasvári Pál utca,Vecsés
Tapolca Szent István utca 16.,Tapolca
Edelény Bocskai István út 17.,Edelény
Őrbottyán Pest megye,Őrbottyán
Kaposvár Északnyugati városrész,Kaposvár
Putnok Mátyás király tér 10.,Putnok
Solymár Györgyhegy,Solymár
21. kerület Kossuth Lajos utca 30-46,21. kerület
22. kerület Honfoglalás út,22. kerület
Szeged Mátyás király tér,Szeged
11. kerület Kökörcsin utca 2.,11. kerület
Szeged Népkert sor,Szeged
Bicske Fáy András utca,Bicske
Dunakeszi Dr. Babicz Béla utca,Dunakeszi
Nagykanizsa Bartók Béla utca 5.,Nagykanizsa
Kazincbarcika Építők útja 37.,Kazincbarcika
3. kerület Római part,3. kerület
4. kerület Czuczor utca,4. kerület
14. kerület Kövér Lajos utca 45.,14. kerület
Siklós Aradi utca,Siklós
Szeged Odessza,Szeged
Tata Bacsó Béla utca,Tata
13. kerület Csata utca 17.,13. kerület
6. kerület Vörösmarty utca 44.,6. kerület
7. kerület Hernád utca 14.,7. kerület
Ajka Korányi Frigyes utca 10.,Ajka
Bodajk Bányász lakótelep,Bodajk
Orosháza Rákóczi út,Orosháza
Kehidakustány Diós utca,Kehidakustány
20. kerület Zamárdi utca,20. kerület
Székesfehérvár Pirosalma utca,Székesfehérvár
20. kerület Helsinki út 42-43,20. kerület
Debrecen Falóger,Debrecen
10. kerület Hungária körút,10. kerület
Nagyér Rákóczi Ferenc utca 17.,Nagyér
13. kerület Dagály utca 5-7,13. kerület
Szombathely Szent Márton utca,Szombathely
Tatabánya Komáromi utca,Tatabánya
Tata Fényes fasor,Tata
Győr Bajcsy-Zsilinszky út,Győr
Nyíregyháza Jelvény utca,Nyíregyháza
1. kerület Sztehlo Gábor rakpart,1. kerület
15. kerület Nyírpalota út 32.,15. kerület
Szeged Gyík utca,Szeged
15. kerület Késmárk utca,15. kerület
Kaposvár Zrínyi utca,Kaposvár
2. kerület Garas utca,2. kerület
10. kerület Harmat utca 15.,10. kerület
1. kerület Márvány utca 12.,1. kerület
Nyíregyháza Huszár sor,Nyíregyháza
Bakonycsernye Fenyő utca 5-7,Bak
Szeged Alsónyomás sor,Szeged
19. kerület Táncsics Mihály utca 24.,19. kerület
10. kerület Óhegy utca,10. kerület
Hajdúböszörmény Árpád utca,Hajdúböszörmény
Múcsony Népkert út,Múcsony
12. kerület Galgóczy köz,12. kerület
2. kerület Sövény utca 2.,2. kerület
Szekszárd Széchenyi utca,Szekszárd
Nyíregyháza Tamási Áron utca,Nyíregyháza
3. kerület Remetehegyi út,3. kerület
11. kerület Móricz Zsigmond körtér 16.,11. kerület
Debrecen Malomköz utca,Debrecen
2. kerület Lipthay utca 7.,2. kerület
11. kerület Villányi út 72.,11. kerület
Hódmezővásárhely Dr. Rapcsák András út,Hódmezővásárhely
21. kerület nincs megadva,21. kerület
14. kerület Bosnyák tér,14. kerület
Szombathely Sugár út,Szombathely
Pápa Márton István utca,Pápa
10. kerület Somfa utca,10. kerület
22. kerület Akó utca,22. kerület
Veresegyház Szabadság utca,Veresegyház
21. kerület Rakéta utca 24-26.,21. kerület
Dombóvár Kernen tér 4-6,Dombóvár
Szeged Budapesti körút 4.,Szeged
Baja Tóth Kálmán utca,Baja
Siófok Kardvirág köz,Siófok
Szolnok Lovas István utca 5.,Szolnok
17. kerület Takács Sándor utca,17. kerület
Miskolc Középszer utca 10.,Miskolc
18. kerület Gulner Gyula utca 4.,18. kerület
16. kerület Árpádföld – Szabadságtelep,16. kerület
Pusztaszabolcs Adonyi út,Pusztaszabolcs
Orosháza Fészek utca,Orosháza
Bocska Ady Endre út 18.,Bocska
Pécs Engel János József utca,Pécs
Galgamácsa Panoráma lakótelep 3.,Galgamácsa
8. kerület Práter utca 50.,8. kerület
Ajka Tálas utca,Ajka
Körmend Bartók Béla lakótelep,Körmend
Székesfehérvár Király sor 43.,Székesfehérvár
Szolnok Malom utca,Szolnok
Kiskunfélegyháza Dr. Holló Lajos utca 45.,Kiskunfélegyháza
Püspökladány Bocskai utca 15.,Püspökladány
Törökszentmiklós Bocskai út,Törökszentmiklós
Ajka Futó utca,Ajka
11. kerület Cirmos utca,11. kerület
20. kerület Helsinki út 5.,20. kerület
Hajmáskér Jókai Mór lakótelep 8.,Hajmáskér
Szigetszentmiklós Petőfi utca,Szigetszentmiklós
Miskolc Benedek Elek utca 13.,Miskolc
9. kerület Vámház körút 7.,9. kerület
4. kerület Báthory utca,4. kerület
Vác Kertváros,Vác
11. kerület Karolina út 12.,11. kerület
Üllő Deák Ferenc utca,Üllő
Jászapáti Balajti Illésné utca,Jászapáti
10. kerület Juhász utca,10. kerület
Majosháza Pest megye,Majosháza
Beremend Baranya megye,Beremend
14. kerület Jurisich Miklós utca 20.,14. kerület
3. kerület Jeles utca,3. kerület
18. kerület Jakabháza utca 17.,18. kerület
Szolnok Dr. Sebestény Gyula út,Szolnok
Orosháza Kölcsey Ferenc utca,Orosháza
Kazincbarcika Árpád fejedelem tér,Kazincbarcika
Kunmadaras Kunhegyesi út,Kunmadaras
13. kerület Hollán Ernő utca 13-15,13. kerület
Taszár Lakótelep 15.,Taszár
Szolnok Kossuth tér,Szolnok
Salgótarján Makarenkó út 14.,Salgótarján
Kaposvár Kinizsi lakótelep 4.,Kaposvár
Kisszentmárton Kossuth utca,Kisszentmárton
12. kerület Hó utca,12. kerület
19. kerület Hungária út,19. kerület
Alsóörs Béke utca,Alsóörs
20. kerület Ferenc utca,20. kerület
Szolnok Balogh Ádám utca 9.,Szolnok
Sopron Várkerület 21.,Sopron
Szigetszentmiklós Óváros,Szigetszentmiklós
14. kerület Rákosfalva park,14. kerület
10. kerület Dömsödi utca,10. kerület
Gyula Szentpálfalva,Gyula
Dorog Legény Pál utca,Dorog
Kisvárda Várkert utca,Kisvárda
Kiskunfélegyháza Béke tér,Kiskunfélegyháza
Sümeg Hunyadi János utca,Sümeg
Pápa Veszprém megye,Pápa
Pécs Tildy Zoltán utca 10.,Pécs
Százhalombatta Ifjúság útja,Százhalombatta
Szentes Horváth Mihály utca 1-5,Szentes
Budaörs Tavasz utca,Budaörs
Kecskemét Irinyi utca 52.,Kecskemét
Gyula Budapest körút 49.,Gyula
20. kerület Lajtha László utca,20. kerület
Zalaszentgrót Dózsa György utca,Zalaszentgrót
Székesfehérvár Fürdő sor,Székesfehérvár
Pusztakovácsi Alsókölked,Pusztakovácsi
8. kerület Asztalos Sándor út,8. kerület
Veszprém Flórián utca,Veszprém
Debrecen Péterfia,Debrecen
Budaörs Őszibarack utca,Budaörs
Dunaharaszti Gyárköz utca,Dunaharaszti
5. kerület Garibaldi utca 1.,5. kerület
Várpalota Korompay Lajos utca,Várpalota
Budakalász Szentendrei út 3-5.,Budakalász
4. kerület Káposztásmegyer – Farkaserdő,4. kerület
Eger Petőfi Sándor utca,Eger
Nyíregyháza Jósa András utca,Nyíregyháza
Budakalász Vasút sor,Budakalász
Kecskemét Gesztenyefa utca,Kecskemét
Tiszaújváros Örösi út 22.,Tiszaújváros
Dunavecse Vörösmarty utca 1.,Dunavecse
Siklós Iskola utca 22.,Siklós
1. kerület Szirtes út,1. kerület
21. kerület Csillag utca,21. kerület
Tiszaújváros Városközpont,Tiszaújváros
Kecskemét Batthyány utca,Kecskemét
Pécs Kálvária utca,Pécs
Miskolc Szilvás utca 17.,Miskolc
18. kerület Mikszáth Kálmán utca 2/a,18. kerület
