Address,Settlement
Nyíregyháza Család utca,Nyíregyháza
18. kerület Riesz Frigyes utca,18. kerület
Nyírbátor Fáy András utca,Nyírbátor
Balmazújváros Debreceni utca,Balmazújváros
Székesfehérvár József Attila utca 1.,Székesfehérvár
11. kerület Hamzsabégi út 60.,11. kerület
Sátoraljaújhely Rozmaring út,Sátoraljaújhely
Debrecen Lehel utca,Debrecen
Debrecen Faraktár utca,Debrecen
Tiszaújváros Örösi út,Tiszaújváros
Miskolc Ifjúság útja,Miskolc
18. kerület Kappel Emília utca 5.,18. kerület
Szolnok Mártírok útja,Szolnok
Buj Rákóczi utca 41.,Buj
10. kerület Kada utca 125.,10. kerület
Salgótarján Gorkij körút,Salgótarján
2. kerület Káplár utca 15-17,2. kerület
Gyula Békés megye,Gyula
Paks Váci Mihály utca,Paks
16. kerület Orsika tér,16. kerület
Szolnok Puskás Tivadar körút,Szolnok
Baja Kodály Zoltán utca 19.,Baja
8. kerület nincs megadva,8. kerület
Kiskunfélegyháza Jókai utca,Kiskunfélegyháza
Kiskunfélegyháza Klapka utca,Kiskunfélegyháza
Zalakaros Hegyalja utca 14.,Zalakaros
Salgótarján Rákóczi út,Salgótarján
Pécs Ajtósi Dürer utca 10.,Pécs
Miskolc Mátyás király utca 24.,Miskolc
Tatabánya Piac tér 2.,Tatabánya
Kiskunfélegyháza Halesz,Kiskunfélegyháza
Kistarcsa Kápolna utca,Kistarcsa
3. kerület Kerék utca 32.,3. kerület
11. kerület Kelenhegyi út 81.,11. kerület
Mezőtúr Csokonai utca,Mezőtúr
Baja Parti utca,Baja
Tékes Dózsa utca 2.,Tékes
Nyíregyháza Sarló utca,Nyíregyháza
Hajdúsámson Méhes utca,Hajdúsámson
Székesfehérvár Sóstó,Székesfehérvár
Tiszaújváros Tisza út,Tiszaújváros
Hódmezővásárhely Oldalkosár utca,Hódmezővásárhely
10. kerület Felsőrákos,10. kerület
Kalocsa Kossuth Lajos utca,Kalocsa
Nyíregyháza Holló utca,Nyíregyháza
Bük Bükfürdő,Bük
20. kerület Fás utca,20. kerület
1. kerület Naphegy tér,1. kerület
Erdősmárok Szőlős utca 3.,Erdősmárok
18. kerület Jósika Miklós utca,18. kerület
Debrecen Görgey utca,Debrecen
Kőszeg Kórház utca,Kőszeg
22. kerület Budafok – Leányka utcai lakótelep,22. kerület
1. kerület Országház utca,1. kerület
Debrecen Csap utca,Debrecen
Szombathely Pázmány Péter körút,Szombathely
11. kerület Örkény István utca,11. kerület
Miskolc Gagarin utca,Miskolc
10. kerület Csilla utca,10. kerület
Celldömölk Sági utca 14.,Celldömölk
17. kerület Összefogás utca,17. kerület
Pécs Jurisics Miklós utca,Pécs
Pálfa Táncsics Mihály utca 50.,Pálfa
21. kerület Csepel-Belváros,21. kerület
Dunaalmás Kossuth liget út,Dunaalmás
Galgahévíz Pest megye,Galgahévíz
Szeged Tápai utca,Szeged
Balatonfüred Siske utca,Balatonfüred
Szeged Szekeres utca,Szeged
Zsámbék Bicskei utca 33.,Zsámbék
Nagykőrös Ifjúság útja 1/a,Nagykőrös
Nyíregyháza Moszkva utca,Nyíregyháza
12. kerület Tarpatak utca,12. kerület
Nyíregyháza Kölcsey Ferenc utca,Nyíregyháza
11. kerület Menyecske utca 7.,11. kerület
14. kerület Nagyzugló – Egressy téri lakótelep,14. kerület
Nagykanizsa Zemplén Győző utca,Nagykanizsa
Törökszentmiklós Fáy András lakótelep,Törökszentmiklós
Debrecen Bethlen utca,Debrecen
Pécs Hajnóczy út 23/b 2/1,Pécs
10. kerület Dér utca,10. kerület
Mohács Baranya megye,Mohács
12. kerület Sólyom utca,12. kerület
Pécs Tettye utca,Pécs
Gyömrő Bimbó utca,Gyömrő
Dunakeszi Faludi János utca,Dunakeszi
Tatabánya Dózsakert utca,Tatabánya
Kazincbarcika Nagy Lajos utca,Kazincbarcika
Törökszentmiklós Táncsics lakótelep,Törökszentmiklós
Gyöngyös Verseny utca,Gyöngyös
Üllő Zöld Liget Lakópark,Üllő
21. kerület Csepel – Ady Endre úti lakótelep,21. kerület
Eger Faiskola utca,Eger
Ajka Liliom utca 10/A,Ajka
Eger Hatvanas ezred utca,Eger
Balassagyarmat Madách liget,Balassagyarmat
Pécs Mécsvirág utca 1.,Pécs
2. kerület Feketerigó utca,2. kerület
9. kerület Aranyvirág sétány,9. kerület
2. kerület Csejtei utca,2. kerület
Paks Gesztenyés utca,Paks
Balassagyarmat Rákóczi fejedelem út,Balassagyarmat
Szentlőrinc Ifjúság útja,Szentlőrinc
Szolnok Wágner Gusztáv utca,Szolnok
Szolnok Tompa Mihály utca 7.,Szolnok
Törökbálint Kazinczy Ferenc utca,Törökbálint
12. kerület Monda utca,12. kerület
Székesfehérvár Szedreskerti lakónegyed 41.,Székesfehérvár
Gyömrő Apafi utca,Gyömrő
Bélapátfalva Heves megye,Bélapátfalva
21. kerület Nyúl utca,21. kerület
21. kerület Zrínyi utca,21. kerület
21. kerület Csepel-Ófalu,21. kerület
20. kerület Köves út,20. kerület
Szeged Sziksós,Szeged
21. kerület Károli Gáspár utca,21. kerület
Nagykáta Zárda utca,Nagykáta
Nyírtelek Rákóczi Ferenc utca 74.,Nyírtelek
Gyál Jálicsholdas,Gyál
Gödöllő Erzsébet királyné körút,Gödöllő
19. kerület Zalaegerszeg utca 160.,19. kerület
22. kerület Hős utca,22. kerület
Budaörs Víg utca,Budaörs
Pápa Vajda Péter lakótelep 2/A 4/1,Pápa
Komló Jó szerencsét utca,Komló
11. kerület Kondorosi út 12.,11. kerület
Hunya József Attila utca 35.,Hunya
2. kerület Lupény utca,2. kerület
Tata Keszthelyi utca,Tata
Debrecen Hortobágy utca,Debrecen
Vác Kisvác,Vác
Miskolc Katowice utca 9.,Miskolc
Miskolc Jókai Mór utca,Miskolc
Békéscsaba Penza lakótelep,Békéscsaba
3. kerület Érc utca,3. kerület
11. kerület Nádorliget utca 8.,11. kerület
11. kerület Alíz utca 6.,11. kerület
Kiskunhalas Práger Ábrahám utca,Kiskunhalas
Barcs Somogytarnóca,Barcs
Pécs Cseralja utca,Pécs
Vác Petőfi Sándor utca,Vác
3. kerület Csillagánizs utca,3. kerület
Zalaegerszeg Ady Endre utca,Zalaegerszeg
14. kerület Rózsavölgyi tér,14. kerület
Szeged Petresi utca,Szeged
Hajdúszoboszló Debreceni út,Hajdúszoboszló
Barcs Herman Ottó utca,Barcs
Komló Berek utca,Komló
Lajosmizse Bács-Kiskun megye,Lajosmizse
Miskolc Szentgyörgy út 32.,Miskolc
Siófok Tanácsház utca 3.,Siófok
Pilisborosjenő Kántor utca,Pilisborosjenő
Eger Egészségház utca,Eger
11. kerület Guruló köz,11. kerület
Mátészalka Alkotmány út 33.,Mátészalka
Ajka Ifjúság utca,Ajka
Egerbakta Bátori út,Eger
Miskolc Vologda,Miskolc
4. kerület Báthory utca,4. kerület
Debrecen Barna utca,Debrecen
Dunaújváros Semmelweis Ignác utca,Dunaújváros
Baja Kodály Zoltán utca 29.,Baja
18. kerület Nyárfás sor,18. kerület
Pápa Vízmű utca 20/1 emelet,Pápa
Csorna Templom utca,Csorna
Törökbálint Rudáktelep,Törökbálint
Dunaújváros Velinszky László utca,Dunaújváros
Kaposvár 48-as ifjúság útja,Kaposvár
Gyöngyös Pesti út,Gyöngyös
Siklós Béke tér,Siklós
Oroszlány Népekbarátsága utca,Oroszlány
Paks Tulipán utca,Paks
17. kerület Függőcinege utca,17. kerület
Győr Víztorony utca,Győr
13. kerület Szegedi út 9/B,13. kerület
10. kerület Gergely utca 86.,10. kerület
Pécs Sas dűlő,Pécs
Tatabánya Kós Károly utca,Tatabánya
8. kerület Karácsony Sándor utca 23.,8. kerület
5. kerület Szabad sajtó út,5. kerület
1. kerület Berényi utca,1. kerület
8. kerület Osztály utca 26-28,8. kerület
Kazincbarcika Paál László utca,Kazincbarcika
Hévíz Park utca,Hévíz
Ózd Szent István utca,Ózd
Hévíz Park utca 74.,Hévíz
7. kerület Munkás utca 3/b.,7. kerület
Dunaharaszti Ibolya utca,Dunaharaszti
6. kerület Teréz körút 6.,6. kerület
Pécs Bajmi dűlő,Pécs
Szeged Takaréktár utca,Szeged
Szeged Bartucz Lajos utca,Szeged
11. kerület Bicskei utca,11. kerület
Siófok Szabadifürdő,Siófok
Dad Kossuth utca 777.,Dad
Kecskemét Kristály tér,Kecskemét
Kecskemét Mészöly Gyula út,Kecskemét
Kecskemét Bánk bán utca,Kecskemét
2. kerület Őzgida utca,2. kerület
20. kerület Gólya utca,20. kerület
Ózd Városközpont,Ózd
Debrecen Dienes János utca,Debrecen
Kecskemét Fűzfa utca 14.,Kecskemét
Gyömöre Martinovics utca,Gyömöre
2. kerület Budakeszi út 51.,2. kerület
Veszprém Gyulafirátót,Veszprém
5. kerület Váci utca 78-80,5. kerület
Kecskemét Petőfi Sándor utca,Kecskemét
Paks Kurcsatov utca 19.,Paks
Miskolc Eperjesi utca,Miskolc
9. kerület Dési Huber utca 17.,9. kerület
11. kerület Csurgói út 22-32,11. kerület
Királd Blaha Béla lakótelep 3. fszt. 3.,Királd
Győr Gyóni Géza sétány 4.,Győr
Szeged Becsei utca,Szeged
19. kerület Arany János utca 2-14,19. kerület
Kaposvár Füredi utca 148.,Kaposvár
Tatabánya Magyary Zoltán utca,Tatabánya
Deszk Marosmenti lakópark,Deszk
Veszprém Diófa utca 14/b 2/2,Veszprém
Miskolc Jósika Miklós utca,Miskolc
12. kerület Edvi Illés út,12. kerület
9. kerület Vendel utca 3.,9. kerület
Szob Kossuth Lajos utca,Szob
Veszprém Halle utca 9/C.,Veszprém
Paks József Attila utca,Paks
Kisvárda Tompos úti lakótelep,Kisvárda
Örkény Pest megye,Örkény
Balassagyarmat Dózsa György utca,Balassagyarmat
Debrecen Derék utca 4031,Debrecen
6. kerület Weiner Leó utca 20.,6. kerület
Fonyód Hangár utca,Fonyód
11. kerület Medvetalp utca,11. kerület
Fonyód Hangár utca 1.,Fonyód
Sopron Móricz Zsigmond utca,Sopron
Kiskunhalas Práger Ábrahám utca 5.,Kiskunhalas
Pomáz Peklár utca,Pomáz
Veszprém Nárcisz utca,Veszprém
Debrecen Hatvan utca 1/A,Debrecen
Siófok Töreki,Siófok
Vésztő Wesselényi utca,Vésztő
14. kerület Cinka Panna utca 12.,14. kerület
Kiskunhalas Felsőszállás,Kiskunhalas
Eger Cifrakapu utca 134.,Eger
13. kerület Visegrádi utca 14.,13. kerület
Herend Veszprém megye,Herend
Rétság Takarék utca,Rétság
17. kerület Akácvirág köz,17. kerület
Keszthely Vaszary Kolos utca 24.,Keszthely
13. kerület Népfürdő utca 15/B,13. kerület
Veszprém Haszkovó utca 17.,Veszprém
16. kerület Orsika tér 5.,16. kerület
Pécs Fakopács köz,Pécs
Ózd Árpád vezér út,Ózd
Hajdúszoboszló Kölcsey utca,Hajdúszoboszló
Eger Cifrakapu utca 45.,Eger
Siófok Aranypart Siófok Társasház,Siófok
Eger Kallómalom utca,Eger
Tordas Újtelep,Tordas
11. kerület Bartók Béla út 42.,11. kerület
Bük Vas megye,Bük
Kiskunhalas Markovics Mária utca 18.,Kiskunhalas
Pécs Szőlő utca,Pécs
Pécs Bagoly dűlő,Pécs
Kisköre Heves megye,Kisköre
Debrecen Kassai út 70.,Debrecen
Szeged Közép fasor 7.,Szeged
Mátészalka Szalkay László utca,Mátészalka
11. kerület Kökörcsin utca,11. kerület
7. kerület Rákóczi út 30.,7. kerület
Veszprém Házgyári út,Veszprém
Pécs Antal utca,Pécs
Tatabánya Bánhidai lakótelep 308. 3. em. 12.,Tatabánya
Sopron Várkerület 67.,Sopron
Dombóvár Gunarasfürdő,Dombóvár
Tatabánya Gál István lakótelep 108.,Tatabánya
Balatonlelle Fogas utca,Balatonlelle
Mogyoród Kikelet utca 53.,Mogyoród
Székesfehérvár Repülőtér út,Székesfehérvár
11. kerület Tétényi út 42.,11. kerület
Ajka Tűzoltó utca 20.,Ajka
3. kerület Kalászi köz,3. kerület
Kaposvár Északnyugati városrész,Kaposvár
5. kerület Kálvin tér 5.,5. kerület
22. kerület Bartók Béla út,22. kerület
12. kerület Mártonvölgy utca 19.,12. kerület
Békéscsaba Lepény Pál utca,Békéscsaba
3. kerület Nánási út 75.,3. kerület
Nyíregyháza Bessenyei tér,Nyíregyháza
Miskolc Aulich Lajos utca,Miskolc
Dad Kocsi utca 222.,Dad
13. kerület Gyermek tér 6/B,13. kerület
16. kerület Rákóczi út,16. kerület
Pécs Gém utca,Pécs
4. kerület Szent István tér 5.,4. kerület
11. kerület Hamzsabégi út,11. kerület
Pécs Kodolányi János utca,Pécs
6. kerület Anker köz 1.,6. kerület
Debrecen Magyari utca,Debrecen
Rétság Rákóczi út 45.,Rétság
Sopron Vörösmarty utca,Sopron
17. kerület Borsó utca,17. kerület
12. kerület Tündér lépcső,12. kerület
Pécs Bártfa utca 9.,Pécs
Eger Olasz utca,Eger
Mátyásdomb Kossuth utca 24.,Mátyásdomb
8. kerület Tömő utca,8. kerület
13. kerület Váci út 170/c,13. kerület
Dorog Zsigmondy Vilmos lakótelep 23.,Dorog
13. kerület Lehel utca 14.,13. kerület
Fonyód Alsóbélatelep,Fonyód
Felsőzsolca Görgey Artúr utca 1.,Felsőzsolca
Tata Egység utca,Tata
Nyíracsád Kistagtanya,Nyíracsád
Balatonlelle Köztársaság utca 57.,Balatonlelle
2. kerület Vihorlát utca,2. kerület
4. kerület Závodszky Zoltán utca 1-9,4. kerület
Vecsés Katona József utca 1.,Vecsés
Komárom Klapka György út,Komárom
Barcs Bajcsy-Zsilinszky utca 33.,Barcs
Szeged Rigó utca 22.,Szeged
8. kerület Práter utca 69.,8. kerület
Rétság Rákóczi út,Rétság
5. kerület Kossuth Lajos utca 4.,5. kerület
Bükkszentkereszt Somosbérc utca 14.,Bük
Écs Fő utca 50.,Écs
Pécs Bányász utca,Pécs
18. kerület Szatmárnémeti utca,18. kerület
Ózd Vasvár út,Ózd
Győr Szent Imre út,Győr
Devecser Gárdonyi Géza utca 5.,Devecser
Oroszlány Táncsics Mihály út,Oroszlány
Nagykanizsa Ady Endre utca,Nagykanizsa
16. kerület Gesztenye utca,16. kerület
Vác Szent István tér 3.,Vác
7. kerület Akácfa utca 6.,7. kerület
Szolnok Toldi utca,Szolnok
Debrecen Újházi Ede utca,Debrecen
Biatorbágy Juhász Gyula út 28.,Biatorbágy
Szeged Alföldi utca 22.,Szeged
Veszprém Vörösmarty Mihály tér,Veszprém
Szeged Hüvelyk utca 2.,Szeged
Eger Bartakovics Béla utca,Eger
Szombathely Kassák Lajos utca,Szombathely
15. kerület Madách utca 43.,15. kerület
Győr Árpád út 23.,Győr
12. kerület Felső Svábhegyi út,12. kerület
Révfülöp Kossuth utca,Révfülöp
Gyöngyös Ringsted utca,Gyöngyös
Szeged Ács utca 2.,Szeged
Salgótarján Pécskő út,Salgótarján
Halásztelek Béke utca,Halásztelek
Hajdúszoboszló Hőforrás utca,Hajdúszoboszló
Kiskunhalas Kuruc Vitézek tere,Kiskunhalas
Pécs Nagy Imre út 39.,Pécs
7. kerület Dob utca 20.,7. kerület
Budaörs Présház utca,Budaörs
Dombóvár Pannónia utca,Dombóvár
14. kerület Kalocsai utca 42.,14. kerület
18. kerület Stefánia utca 1.,18. kerület
Zamárdi Eötvös utca 17/1,Zamárdi
19. kerület Kossuth Lajos utca,19. kerület
14. kerület Ond vezér útja 36.,14. kerület
Szombathely Kodály Zoltán utca,Szombathely
Gyöngyös Kossuth Lajos utca 39.,Gyöngyös
Balatonfüred Vázsonyi út,Balatonfüred
Kecskemét Liszt Ferenc utca 30.,Kecskemét
11. kerület Otthon utca,11. kerület
Miskolc Koncsorgó utca,Miskolc
Veszprém Endrődi Sándor utca,Veszprém
15. kerület Népfelkelő utca,15. kerület
Miskolc Gyula utca 12.,Miskolc
Kecskemét Győzelem utca,Kecskemét
20. kerület Liget utca,20. kerület
14. kerület Egressy út 113/J-K,14. kerület
3. kerület József Attila utca,3. kerület
13. kerület Pozsonyi út 12.,13. kerület
7. kerület Városligeti fasor,7. kerület
8. kerület Pollack Mihály tér,8. kerület
Tiszaújváros Rózsa út 6.,Tiszaújváros
Pécs Törekvés utca,Pécs
5. kerület Szent István körút 15.,5. kerület
Gyöngyös Hanisz Imre tér,Gyöngyös
Debrecen Mester utca 40.,Debrecen
7. kerület Garay utca 7.,7. kerület
Dunaharaszti Pázmány Péter utca,Dunaharaszti
Sopron Lehár Ferenc utca 1/b.,Sopron
9. kerület Róth Miksa utca,9. kerület
Eger Vörösmarty Mihály utca,Eger
Szeged József Attila sugárút 44-46,Szeged
Gyula Paradicsom,Gyula
14. kerület Lipótvár utca,14. kerület
9. kerület Kosárka sétány 1.,9. kerület
Szeged Lugas utca,Szeged
Keszthely Viola utca,Keszthely
Miskolc Cserhát utca 48.,Miskolc
18. kerület Kétújfalu utca 58.,18. kerület
Nyergesújfalu Óvoda utca,Nyergesújfalu
Kisvárda Krudy park,Kisvárda
Szigetszentmiklós Komp utca 17/a,Szigetszentmiklós
3. kerület Jós utca 15.,3. kerület
Komló Szilvás,Komló
Szeged Építő utca,Szeged
Debrecen Tormay Béla utca,Debrecen
Debrecen Hajó utca,Debrecen
Paks Ifjúság útja 12.,Paks
19. kerület Kócsag utca,19. kerület
3. kerület Szérűskert utca,3. kerület
Szigetszentmiklós Borz utca,Szigetszentmiklós
13. kerület Berettyó utca 4.,13. kerület
Mohács Szabadság utca 8.,Mohács
4. kerület Attila utca 4.,4. kerület
Bábolna Komárom-Esztergom megye,Bábolna
5. kerület Cukor utca,5. kerület
Dunaharaszti Deák Ferenc utca,Dunaharaszti
Ráckeve Bajcsy-Zsilinszky utca,Ráckeve
Szombathely Dolgozók útja,Szombathely
6. kerület Király utca 109.,6. kerület
17. kerület Pesti út 44.,17. kerület
6. kerület Szondi utca 31.,6. kerület
7. kerület Almássy utca 7.,7. kerület
Nyíregyháza Jelvény utca,Nyíregyháza
Veresegyház Levendula utca,Veresegyház
Albertirsa Pest megye,Albertirsa
5. kerület Garibaldi utca 5.,5. kerület
Csorna Soproni út 134.,Csorna
Keszthely Zöldmező utca,Keszthely
Nyíregyháza Toldi utca 62.,Nyíregyháza
Oroszlány Hunyadi János utca 3. 2/11,Oroszlány
Dunaújváros Szabadság út 42. 4/3,Dunaújváros
18. kerület Margó Tivadar utca 184.,18. kerület
Zalaegerszeg Kinizsi Pál utca 76.,Zalaegerszeg
Dunakeszi Kápolna utca 2.,Dunakeszi
21. kerület József Attila utca,21. kerület
Szentlőrinc Pécsi utca 23/c,Szentlőrinc
18. kerület Ferihegyi repülőtérre vezető út,18. kerület
15. kerület Deák utca,15. kerület
Győr Földes Gábor utca 7.,Győr
Pécs Kerényi Károly utca,Pécs
Taszár Lakótelep,Taszár
13. kerület Róbert Károly körút 2.,13. kerület
Tata Városközpont,Tata
18. kerület Hosszúház utca,18. kerület
7. kerület Kürt utca,7. kerület
Eger Veres Péter utca,Eger
Zalaegerszeg Olajmunkás utca,Zalaegerszeg
Püspökladány Kossuth utca,Püspökladány
8. kerület Kis Salétrom utca,8. kerület
3. kerület Hévízi út 7/a,3. kerület
Balatonfűzfő Szalmásitelep,Balatonfűzfő
Várpalota Honvéd utca,Várpalota
Budaörs Budapesti út 52.,Budaörs
Nemeskér Fő utca 23.,Nemeskér
Aszód Kossuth Lajos utca,Aszód
7. kerület Kis Diófa utca 11.,7. kerület
Bóly Rákóczi Ferenc utca 27/4,Bóly
12. kerület Szolyva utca,12. kerület
Bóly Rákóczi Ferenc utca 27/5,Bóly
Székesfehérvár Liget sor,Székesfehérvár
Pécs Nagy Imre út 140.,Pécs
Nyíregyháza Kossuth Lajos utca 61.,Nyíregyháza
14. kerület Tábornok utca 5.,14. kerület
15. kerület Őrjárat utca,15. kerület
Tatabánya Szabó Ignác utca,Tatabánya
Miskolc Középszer utca 74.,Miskolc
21. kerület Kapos utca,21. kerület
21. kerület II. Rákóczi Ferenc út 345.,21. kerület
22. kerület Kossuth Lajos utca,22. kerület
Bóly Rákóczi Ferenc utca,Bóly
Rétság Nógrád megye,Rétság
Fót Vörösmarty Mihály utca,Fót
Nyíregyháza Ferenc körút 2.,Nyíregyháza
Biatorbágy Csodaszarvas utca,Biatorbágy
Mátészalka Hősök tere 2.,Mátészalka
Győr Gerence út,Győr
Kajárpéc Kertalja utca,Kajárpéc
7. kerület Rózsa utca 40/a,7. kerület
Gyula Gábor Áron utca,Gyula
Kalocsa Kishalas sor,Kalocsa
3. kerület Vörösvári út 43.,3. kerület
Budaörs Vörösbegy utca,Budaörs
3. kerület Hegyoldal utca,3. kerület
Pécs Móré Fülöp utca,Pécs
21. kerület Csepel-Királyerdő,21. kerület
Győr Tavirózsa utca,Győr
21. kerület Csepel-Kertváros,21. kerület
18. kerület Haladás utca,18. kerület
7. kerület Kis Diófa utca 3.,7. kerület
14. kerület Kövér Lajos utca 16.,14. kerület
Miskolc Egri utca,Miskolc
16. kerület Kézbesítő utca,16. kerület
Dunaújváros Római körút 39.,Dunaújváros
14. kerület Kövér Lajos utca 16-18,14. kerület
Makó Kálvin utca,Makó
5. kerület Kálmán Imre utca 16.,5. kerület
Pécs Zsinkó István utca,Pécs
Debrecen Honvéd utca,Debrecen
Sármellék Barátság lakótelep,Sármellék
3. kerület Rózsadomb utca,3. kerület
Pécs Madách Imre utca,Pécs
Balatonszárszó Fő utca,Balatonszárszó
13. kerület Nővér utca,13. kerület
Pécs Kamilla utca 1.,Pécs
Székesfehérvár Sarló utca,Székesfehérvár
9. kerület Pöttyös utca,9. kerület
Gyöngyös Dél-Kálváriapart,Gyöngyös
8. kerület Rákóczi út 51.,8. kerület
11. kerület Szentivánéj park,11. kerület
11. kerület Mikes Kelemen utca,11. kerület
14. kerület Utász utca,14. kerület
Sopron Csengery utca,Sopron
Debrecen Bajcsy-Zsilinszky utca,Debrecen
Abony Batthyány Lajos utca,Abony
Aszód Falujárók útja,Aszód
19. kerület Városház tér,19. kerület
Győr Bartók Béla út,Győr
Mosonmagyaróvár Felsőötház utca,Mosonmagyaróvár
Abony Szolnoki út 67.,Abony
Szeged Siha köz,Szeged
Szigetcsép Szabadság utca 25.,Szigetcsép
2. kerület Margit körút 58.,2. kerület
Gyula Törökzugi sor,Gyula
Miskolc Fábián utca,Miskolc
Üröm Péterhegyi lakópark,Üröm
Szolnok Kazinczy utca,Szolnok
11. kerület Bartók Béla út 30.,11. kerület
Makó Belváros,Makó
Pécs Erzsébettelep,Pécs
Sződ Klapka György utca 8.,Sződ
Sátoraljaújhely Rozmaring út 3,Sátoraljaújhely
Szeged Zöldfa utca,Szeged
Győrújbarát Nagybarát,Győr
3. kerület Hímző utca 3.,3. kerület
Kiskőrös Liget utca,Kiskőrös
Siklós Iskola utca,Siklós
Pécs Légszeszgyár utca,Pécs
Tata Új út,Tata
Kazincbarcika Árpád fejedelem tér 6.,Kazincbarcika
20. kerület Vágóhíd utca,20. kerület
14. kerület Dorozsmai utca 211.,14. kerület
Makó Rudnay Gyula utca,Makó
11. kerület Kemenes utca,11. kerület
Tatabánya Kőrösi Csoma Sándor tér,Tatabánya
22. kerület Tűzliliom utca 19.,22. kerület
Székesfehérvár Pirosalma utca,Székesfehérvár
Békéscsaba Berthóty udvar,Békéscsaba
Eger Telepi utca,Eger
Eger Baktai út,Eger
Eger Dr. Hibay Károly utca,Eger
Eger Kő utca,Eger
Miskolc Bulcsú utca,Miskolc
Eger Diófakút utca,Eger
Eger Almárvölgyi utca,Eger
Monor Ady Endre utca,Monor
21. kerület Rakéta utca 25.,21. kerület
14. kerület Őrnagy utca,14. kerület
12. kerület Koszta József utca,12. kerület
3. kerület Végvár utca 4.,3. kerület
6. kerület Zichy Jenő utca 23.,6. kerület
Bonyhád Dr. Kolta László utca 43/A,Bonyhád
2. kerület Zöldkő utca,2. kerület
Sirok Liget út,Sirok
Miskolc Komlóstető,Miskolc
Veszprém Csillag utca,Veszprém
Pécs Kazinczy utca 5.,Pécs
10. kerület Gém utca 12.,10. kerület
4. kerület Petőfi utca,4. kerület
13. kerület Meder utca 2.,13. kerület
Velence Újtelep,Velence
Szeged Huszár utca,Szeged
Debrecen Sinai Miklós utca,Debrecen
Győrújbarát Bíborka utca,Győr
Makó Csokonai utca,Makó
Hatvan Hunyadi tér,Hatvan
16. kerület Baross utca,16. kerület
Monor Bocskai utca,Monor
Miskolc Szilvás utca 15.,Miskolc
Tatabánya Piac tér,Tatabánya
Dorog Schmidt Sándor lakótelep 7.,Dorog
Balatonszentgyörgy Vörsi utca,Balatonszentgyörgy
Szentendre Széchenyi István tér,Szentendre
Barcs Köztársaság utca,Barcs
Paks Pollack Mihály utca,Paks
Tatabánya Győri út 14.,Tatabánya
Miskolc Fábián kapu,Miskolc
Tapolca Keleti városrész,Tapolca
Érd Nyárfa utca,Érd
21. kerület Orion utca,21. kerület
Győr Városrét,Győr
Szolnok Gárdonyi Géza utca,Szolnok
Érd Csormolya utca,Érd
8. kerület Népszínház utca 21.,8. kerület
13. kerület Váci út 132.,13. kerület
13. kerület Lehel utca 19.,13. kerület
8. kerület Népszínház utca 49.,8. kerület
Bonyhád Fáy-lakótelep,Bonyhád
2. kerület Házmán utca,2. kerület
Dorog Zrínyi utca,Dorog
Pécs Diósi út,Pécs
Kecskemét Dobó István körút,Kecskemét
Hajdúszoboszló Major utca 26.,Hajdúszoboszló
Balassagyarmat Rákóczi fejedelem út 26.,Balassagyarmat
Tatabánya 6-os telep,Tatabánya
5. kerület Gerlóczy utca,5. kerület
Tatabánya Győri út,Tatabánya
Debrecen Hatvani István utca,Debrecen
16. kerület Mészáros József utca,16. kerület
11. kerület Váli utca,11. kerület
Dunakeszi Dr. Babicz Béla utca 12. 1/5,Dunakeszi
Délegyháza Gallatanya,Délegyháza
Pécs Páfrány utca 39.,Pécs
6. kerület Podmaniczky utca 15.,6. kerület
Tököl Mátyás király utca 3/A 3/14.,Tököl
Siófok Béri Balog Ádám utca,Siófok
9. kerület Ráday utca 38.,9. kerület
Velence Velencefürdő,Velence
3. kerület Zab utca,3. kerület
11. kerület Móricz Zsigmond körtér 11.,11. kerület
Balatonőszöd Hullám utca,Balatonőszöd
Kalocsa Belváros,Kalocsa
Pécs Bártfa utca,Pécs
1. kerület Mészáros utca 62.,1. kerület
Újfehértó Nyíregyházi utca,Újfehértó
Balassagyarmat Jókai utca 8.,Balassagyarmat
Szentendre Rózsakert,Szentendre
14. kerület Ormánság utca,14. kerület
Nagykőrös Dózsa György utca,Nagykőrös
11. kerület Kaptárkő utca 6.,11. kerület
Gárdony Szabadság út,Gárdony
Nagykanizsa Attila utca,Nagykanizsa
Herceghalom Kiserdő út 2.,Herceghalom
Szolnok Szegfű utca,Szolnok
Szombathely Kőrösi Csoma Sándor utca,Szombathely
Debrecen Rákóczi utca 27.,Debrecen
Adony Fejér megye,Adony
Szeged Sík Sándor utca,Szeged
19. kerület Bethlen Gábor utca,19. kerület
Martfű Simon Ferenc út 17.,Martfű
Tata Móricz Zsigmond tér 4.,Tata
Csongrád Dózsa György tér 4-14,Csongrád
Hajdúszoboszló Major utca,Hajdúszoboszló
Székesfehérvár Prohászka Ottokár út 13.,Székesfehérvár
9. kerület Könyves Kálmán körút,9. kerület
2. kerület Alsó Völgy utca,2. kerület
Tiszasüly Nagymajor,Tiszasüly
Miskolc Szemere Bertalan utca,Miskolc
6. kerület Teréz körút 20.,6. kerület
Szigethalom Dunapart,Szigethalom
6. kerület Lendvay utca,6. kerület
Érd Fehérvári út 77.,Érd
2. kerület Pasaréti köz,2. kerület
11. kerület Holdvilág utca,11. kerület
14. kerület Kassai tér,14. kerület
3. kerület Árpád utca 91.,3. kerület
Vecsés Tass utca,Vecsés
Pécs Márton utca,Pécs
