Address,Settlement
14. kerület Báthory István park,14. kerület
20. kerület Gubacsipuszta – Eperjes utcai lakótelep,20. kerület
Maglód Pest megye,Maglód
19. kerület Attila utca,19. kerület
8. kerület Német utca,8. kerület
13. kerület Újlipótváros – Rómaikert,13. kerület
17. kerület Rákoskeresztúr – Színes házak,17. kerület
Mosonmagyaróvár Tündérfátyol utca,Mosonmagyaróvár
Kiskunfélegyháza Kossuth Lajos utca 16/A,Kiskunfélegyháza
Dombóvár Móricz Zsigmond utca 4.,Dombóvár
Mosonmagyaróvár Sárvíz utca 3.,Mosonmagyaróvár
Hajdúszoboszló Mátyás király sétány 6.,Hajdúszoboszló
Mosonmagyaróvár Kiserdő út 1.,Mosonmagyaróvár
Hajdúszoboszló Hősök tere,Hajdúszoboszló
Nagyatád Somssich Eszter utca,Nagyatád
Hajdúszoboszló Bányász utca,Hajdúszoboszló
Adony Rákóczi utca 23.,Adony
13. kerület Dagály Residence,13. kerület
Szentendre Zúzmara utca,Szentendre
Dorog Hám Kálmán lakótelep 23.,Dorog
Szigetvár Radován tér 3.,Szigetvár
Szentgotthárd István király utca,Szentgotthárd
Kozármisleny Viola utca,Kozármisleny
Kiskunfélegyháza Kazinczy utca 10-12.,Kiskunfélegyháza
Baja Parti utca 6.,Baja
Kecskemét Vályogvető utca,Kecskemét
Nyírbátor Szentvér utca,Nyírbátor
Jászberény Szabadság tér,Jászberény
Siófok Belváros,Siófok
Pécs József Attila utca,Pécs
19. kerület Rákos utca,19. kerület
11. kerület Albertfalvai lakótelep,11. kerület
18. kerület Szent Lőrinc sétány,18. kerület
2. kerület Ali utca,2. kerület
12. kerület Városkúti út,12. kerület
Debrecen Petőfi tér,Debrecen
8. kerület Losonci tér,8. kerület
9. kerület Csengettyű utca,9. kerület
19. kerület Lehel utca,19. kerület
11. kerület Bartók Béla út 134.,11. kerület
20. kerület Virág Benedek utca,20. kerület
18. kerület Kétújfalu utca,18. kerület
Székesfehérvár Ősz utca,Székesfehérvár
Pécs Péchy Blanka tér,Pécs
Győr Révfalu,Győr
3. kerület Miklós utca 1-15,3. kerület
Debrecen Eötvös utca,Debrecen
12. kerület Istenhegy – Diósárok,12. kerület
22. kerület Játék utca,22. kerület
1. kerület Váralja utca,1. kerület
Székesfehérvár Tóváros,Székesfehérvár
11. kerület Takács Menyhért utca 11.,11. kerület
10. kerület Kismartoni út,10. kerület
16. kerület Bóbitás út,16. kerület
Szentendre Pismány,Szentendre
21. kerület Óvoda utca,21. kerület
5. kerület Múzeum körút,5. kerület
5. kerület Markó utca,5. kerület
12. kerület Karap utca,12. kerület
Győr Édes Otthon lakópark,Győr
21. kerület Csepel-Gyártelep,21. kerület
Pécs Somogyi Béla utca,Pécs
Balatonlelle Szent István út,Balatonlelle
3. kerület Újlak,3. kerület
Pécs Ditz-malom utca,Pécs
Szombathely Írottkő utca,Szombathely
10. kerület Téglagyárdűlő,10. kerület
2. kerület Ördögárok utca,2. kerület
Győr Ménfőcsanak,Győr
19. kerület Endresz György utca,19. kerület
Szeged Csongrád megye,Szeged
13. kerület Vizafogó sétány,13. kerület
Pécs Ürög,Pécs
Szeged Galamb utca,Szeged
17. kerület Alsórákoshegy,17. kerület
Szántód Somogy megye,Szántód
17. kerület Rákoskeresztúr,17. kerület
7. kerület Nefelejcs utca 28.,7. kerület
14. kerület Kövér Lajos utca,14. kerület
8. kerület Bérkocsis utca,8. kerület
Debrecen Ispotály utca,Debrecen
Pécs Melinda utca,Pécs
16. kerület Veres Péter út,16. kerület
4. kerület Gábor László utca,4. kerület
2. kerület Mechwart tér,2. kerület
18. kerület Nemes utca,18. kerület
5. kerület Szent István körút 9.,5. kerület
Szeged Osztrovszky utca,Szeged
14. kerület Kőszeg utca,14. kerület
14. kerület Táborhely utca 22.,14. kerület
Herceghalom Kiserdő út,Herceghalom
Szigetszentmiklós Lakihegyi lakópark,Szigetszentmiklós
12. kerület Szamóca utca,12. kerület
Szombathely Széll Kálmán utca,Szombathely
Sopron Fő tér,Sopron
Sopron Széchenyi tér,Sopron
Debrecen Nagyerdőalja,Debrecen
16. kerület Sashalom,16. kerület
Szeged Sóhordó utca,Szeged
Vác Pest megye,Vác
Mosonmagyaróvár Városközpont,Mosonmagyaróvár
16. kerület Rákosszentmihály – Szent György-telep,16. kerület
Sopron Kurucdomb,Sopron
16. kerület Sándor utca,16. kerület
14. kerület Alsórákos – Nagy Lajos király úti lakótelep,14. kerület
3. kerület Békásmegyeri lakótelep hegy felől,3. kerület
12. kerület Liptó utca,12. kerület
12. kerület Gím utca,12. kerület
17. kerület Wéber Károly utca,17. kerület
Oroszlány Komárom-Esztergom megye,Oroszlány
Sopron Bajnok utca,Sopron
16. kerület Bányász utca 16.,16. kerület
10. kerület Bihari utca,10. kerület
Győr Szitásdomb,Győr
21. kerület Déli utca,21. kerület
20. kerület Lajtha László utca,20. kerület
11. kerület Rőf utca,11. kerület
15. kerület Rákospalota – Szilas parki lakótelep,15. kerület
Balatonlelle Vitorlás utca,Balatonlelle
2. kerület Csalit utca,2. kerület
10. kerület Bányató utca,10. kerület
Székesfehérvár Köfém lakótelep,Székesfehérvár
Siófok Újhely,Siófok
11. kerület Örsöd,11. kerület
Debrecen Füredi út,Debrecen
11. kerület Hegyalja út,11. kerület
3. kerület Rózsa utca,3. kerület
Kaposvár Pete Lajos utca,Kaposvár
Nyíregyháza Sólyom utca 24.,Nyíregyháza
11. kerület Somló köz,11. kerület
12. kerület Evetke út,12. kerület
8. kerület Nagy Fuvaros utca,8. kerület
4. kerület Megyer – Izzó lakótelep,4. kerület
6. kerület Szondi utca 38.,6. kerület
6. kerület Lehel utca,6. kerület
Balatonőszöd Somogy megye,Balatonőszöd
5. kerület Hild tér,5. kerület
19. kerület Wekerletelep,19. kerület
10. kerület Vaspálya utca,10. kerület
Debrecen Senyei-Oláh István utca,Debrecen
5. kerület Jászai Mari tér,5. kerület
1. kerület Vérmező út,1. kerület
9. kerület Drégely utca,9. kerület
14. kerület Újváros park,14. kerület
Szeged Szatymazi utca,Szeged
Szeged Makkosház,Szeged
Pécs Munkácsy Mihály utca 15.,Pécs
13. kerület Vígszínház utca,13. kerület
Nyíregyháza Petőfi utca,Nyíregyháza
12. kerület Tamási Áron utca,12. kerület
Nagykanizsa Zala megye,Nagykanizsa
Sopron Híd utca,Sopron
Győr Adyváros,Győr
Érd Kakukkfű utca,Érd
14. kerület Zalán utca,14. kerület
2. kerület Balogvár utca,2. kerület
Szentendre Pannóniatelep,Szentendre
3. kerület Füst Milán utca,3. kerület
Győr Újváros,Győr
16. kerület Üzbég utca,16. kerület
Sopron Erzsébetkert,Sopron
Miskolc Dankó Pista utca,Miskolc
18. kerület Szélső utca,18. kerület
Miskolc Szilvás utca,Miskolc
Pécs Makár,Pécs
Sopron Lehár Ferenc utcai lakópark,Sopron
3. kerület Kalap utca,3. kerület
Pécs Bihari János utca 7/b,Pécs
11. kerület Albert utca 48.,11. kerület
Debrecen Lóverseny utca,Debrecen
Pécs József utca,Pécs
Győr Kisbácsa,Győr
12. kerület Denevér út,12. kerület
Kaposvár Kecelhegy,Kaposvár
10. kerület Zágrábi utca,10. kerület
Debrecen Gyergyó utca,Debrecen
Debrecen Bornemissza utca,Debrecen
Debrecen Csapó utca,Debrecen
Budakeszi Pest megye,Budakeszi
Tata Tóváros,Tata
21. kerület Csepel-Szabótelep,21. kerület
7. kerület Barcsay utca,7. kerület
16. kerület Kendermag utca,16. kerület
Győr Gyirmót,Győr
2. kerület Bakfark Bálint utca,2. kerület
7. kerület Bajza utca,7. kerület
19. kerület József Attila utca,19. kerület
11. kerület Keltike lejtő,11. kerület
Székesfehérvár Rózsahegyi utca,Székesfehérvár
3. kerület Aranyvölgy utca,3. kerület
2. kerület Margit körút 50.,2. kerület
Győr Jancsifalu,Győr
19. kerület Vécsey utca 1-3,19. kerület
Nagyatád Hunyadi utca 9.,Nagyatád
2. kerület Sarolta utca,2. kerület
3. kerület Árpád fejedelem útja,3. kerület
Balatonföldvár Somogy megye,Balatonföldvár
10. kerület Ihász utca 5.,10. kerület
12. kerület Bíró utca,12. kerület
Lenti Zala megye,Lenti
Baja Szent Antal utca 25.,Baja
12. kerület Deres utca,12. kerület
20. kerület Nagysándor József utca 76.,20. kerület
Debrecen Kandia utca,Debrecen
Kaposvár Bárczi Gusztáv utca,Kaposvár
Veszprém Ady Endre utca,Veszprém
3. kerület Domoszló útja,3. kerület
1. kerület Hegyalja út,1. kerület
Pécs Esztergár Lajos utca,Pécs
Székesfehérvár Fáy András lakótelep,Székesfehérvár
Siófok Bláthy Ottó utca,Siófok
3. kerület Váradi utca,3. kerület
1. kerület Batthyány utca 3.,1. kerület
3. kerület Harsánylejtő,3. kerület
Orosháza Kettőssánc tér,Orosháza
Sopron Lehár Ferenc utca,Sopron
7. kerület Dohány utca 56.,7. kerület
Debrecen Vargakert,Debrecen
Székesfehérvár Rádió lakótelep,Székesfehérvár
Tata Kosztolányi Dezső utca,Tata
4. kerület Tél utca,4. kerület
Balatonlelle Somogy megye,Balatonlelle
Miskolc Miskolctapolcai út 63.,Miskolc
17. kerület Uszoda utca,17. kerület
8. kerület Füvészkert utca 4.,8. kerület
Tatabánya Ságvári-lakótelep,Tatabánya
1. kerület Vár,1. kerület
Eger Hatvani hóstya,Eger
Tatabánya Kertváros,Tatabánya
Tököl Pest megye,Tököl
Diósd Központ,Diósd
Debrecen Felleg utca 6.,Debrecen
Székesfehérvár Kelemen Béla utca,Székesfehérvár
Békéscsaba Lencsési út,Békéscsaba
Kecskemét Gyenes Mihály tér,Kecskemét
Szombathely Olad,Szombathely
13. kerület Marina sétány,13. kerület
Tatabánya Gál István lakótelep 199.,Tatabánya
14. kerület Borostyán utca,14. kerület
Tatabánya Gál István lakótelep 521.,Tatabánya
Szeged Füredi utca,Szeged
Pécs Gebauer Ernő utca 6.,Pécs
8. kerület Diószegi Sámuel utca,8. kerület
18. kerület Rendessytelep,18. kerület
Tatabánya Szőlődomb utca 142.,Tatabánya
22. kerület Pógyor István utca,22. kerület
Debrecen Vezér lakótelep,Debrecen
Fonyód Fürdő utca 39.,Fonyód
Kecskemét Belváros,Kecskemét
Pécs Tettye,Pécs
Balatonkenese Üdülőtelep,Balatonkenese
Debrecen Péterfia utca,Debrecen
Debrecen Varga utca,Debrecen
Öttevény Győr-Moson-Sopron megye,Öttevény
12. kerület Remete út,12. kerület
Székesfehérvár Havranek József utca 8.,Székesfehérvár
Székesfehérvár Olaj utca 25.,Székesfehérvár
1. kerület Attila köz,1. kerület
Székesfehérvár Móricz Zsigmond utca 63.,Székesfehérvár
12. kerület Irtás utca,12. kerület
1. kerület Iskola utca,1. kerület
Miskolc Avas,Miskolc
1. kerület Lovas út,1. kerület
Pécs Bálicsi út 10/3,Pécs
Győr Kert utca,Győr
18. kerület Városház utca,18. kerület
13. kerület Dózsa György út,13. kerület
5. kerület Október 6. utca 6.,5. kerület
8. kerület Lujza utca 5.,8. kerület
5. kerület Galamb utca 7.,5. kerület
15. kerület Szilas lakótelep,15. kerület
4. kerület István út,4. kerület
8. kerület Kis Stáció utca,8. kerület
4. kerület Istvántelek,4. kerület
12. kerület Csipke út 14.,12. kerület
Makó Csongrád megye,Makó
8. kerület Múzeum utca,8. kerület
9. kerület Gyáli út 21-23,9. kerület
Gyöngyös Aranysas utca 70.,Gyöngyös
Debrecen Vezér utca,Debrecen
22. kerület Rózsakert utca,22. kerület
11. kerület Kisköre tér,11. kerület
5. kerület Szép utca,5. kerület
Szántód Parti villasor,Szántód
6. kerület Anker köz,6. kerület
5. kerület Ferenczy István utca,5. kerület
Szolnok Jász-Nagykun-Szolnok megye,Szolnok
19. kerület Csokonai utca,19. kerület
Miskolc Rácz Ádám utca,Miskolc
Dunaújváros Fáy András utca,Dunaújváros
16. kerület Sashalom – Jókai-lakótelep,16. kerület
Békéscsaba Andrássy út,Békéscsaba
Sopron Napos utca,Sopron
Pécs Koller utca,Pécs
Székesfehérvár Királykút,Székesfehérvár
8. kerület Corvin köz,8. kerület
11. kerület Bánk bán utca,11. kerület
Karcag Városközpont,Karcag
Pécs Acsády Ignác utca,Pécs
15. kerület Mézeskalács tér,15. kerület
Miskolc Diósgyőr,Miskolc
10. kerület Kápolna utca,10. kerület
3. kerület Testvérhegyi út,3. kerület
Szeged Ősz utca,Szeged
21. kerület Csepel-Csillagtelep,21. kerület
21. kerület Kossuth Lajos utca 120.,21. kerület
19. kerület Templom tér,19. kerület
7. kerület Rózsa utca 23-25,7. kerület
Pécs Ferencesek utcája,Pécs
Szeged Remény utca,Szeged
Szombathely Derkovits-lakótelep,Szombathely
10. kerület Maglódi út 10.,10. kerület
4. kerület Perényi Zsigmond utca,4. kerület
Dunakeszi Barátság úti lakótelep,Dunakeszi
3. kerület Ányos utca,3. kerület
Dunakeszi Városközpont,Dunakeszi
Szeged Csorba utca,Szeged
10. kerület Cserkesz utca,10. kerület
Zalaegerszeg Mártírok útja 27-29.,Zalaegerszeg
20. kerület Bíró Mihály utca 2.,20. kerület
13. kerület Déryné köz,13. kerület
Székesfehérvár Belváros,Székesfehérvár
Kecskemét Hunyadiváros,Kecskemét
Pécs Alkotmány utca,Pécs
Pécs Semmelweis utca,Pécs
Pécs Dóra utca,Pécs
Székesfehérvár Lövölde,Székesfehérvár
Miskolc Hunyadi János utca,Miskolc
8. kerület Hock János utca,8. kerület
Miskolc Dóczy József utca,Miskolc
Hajdúszoboszló Belváros,Hajdúszoboszló
Miskolc Bodótető,Miskolc
Kecskemét Margit utca,Kecskemét
Pécs Kertváros,Pécs
Pécs Ércbányász utca,Pécs
Szeged Kormányos utca,Szeged
Tata Móricz Zsigmond tér,Tata
Balatonalmádi Városközpont,Balatonalmádi
Miskolc Miklós utca 15.,Miskolc
Eger Bercsényi Miklós utca 51.,Eger
Balatonföldvár Városközpont,Balatonföldvár
Pécs Anna utca,Pécs
Pécs Jászai Mari utca 29.,Pécs
Miskolc Miklós utca,Miskolc
Csopak Fürdőtelep,Csopak
Békéscsaba Mednyánszky utca 12.,Békéscsaba
Tatabánya Komárom-Esztergom megye,Tatabánya
Gyöngyös Kemény János utca,Gyöngyös
Pécs Felsőmakár dűlő,Pécs
Sopron Torna utca 18-20.,Sopron
Sopron Torna utca 15-20.,Sopron
Szeged Csuka utca 21.,Szeged
Veszprém Dózsaváros,Veszprém
Hegyeshalom Győr-Moson-Sopron megye,Hegyeshalom
Tét Győri út,Tét
Eger Bercsényi Miklós utca 51-53,Eger
Balatonalmádi Baross Gábor út,Balatonalmádi
Miskolc Belváros,Miskolc
Miskolc Martin-kertváros,Miskolc
Kaposvár Somogy megye,Kaposvár
Debrecen Mesterfalva,Debrecen
Baja Deák Ferenc utca 7.,Baja
Győr Móricz Zsigmond rakpart 22.,Győr
Balatonalmádi Veszprém megye,Balatonalmádi
Debrecen Úrrétje,Debrecen
Mór Belváros,Mór
Debrecen Halastó utca 23.,Debrecen
Debrecen Arany János utca 58.,Debrecen
Siófok Akácfa utca,Siófok
Badacsonytomaj Badacsony,Badacsonytomaj
Paks Tolna megye,Paks
Székesfehérvár Nefelejcs utca,Székesfehérvár
Debrecen Ispotály,Debrecen
Veszprém Tüzér utca,Veszprém
Veszprém Veszprém megye,Veszprém
Tata Komáromi utca 15.,Tata
Miskolc Győri kapu,Miskolc
Kecskemét Ferenczy Ida utca,Kecskemét
Győr Szitásdomb utca,Győr
Pécs Pellérdi út,Pécs
Tata Tópart utca,Tata
Zamárdi Üdülőtelep,Zamárdi
Debrecen Hatvan utcai kert,Debrecen
Pécs Felsőmalom utca 12.,Pécs
Miskolc Beniczky Lajos utca,Miskolc
Miskolc Aulich Lajos utca 13.,Miskolc
Balatonfüred Lóczy Lajos utca,Balatonfüred
Győr Kismegyer,Győr
Sopron Kurta utca,Sopron
Tata Tópart sétány,Tata
14. kerület Fischer István utca,14. kerület
12. kerület Karthauzi utca 6.,12. kerület
Miskolc Szent István utca,Miskolc
20. kerület Jósika utca,20. kerület
15. kerület Énekes utca,15. kerület
Nyíregyháza Búza tér,Nyíregyháza
10. kerület Liget utca 40.,10. kerület
Balatonfűzfő Fűzfőgyártelep,Balatonfűzfő
Diósd Sashegy,Diósd
11. kerület Lecke utca,11. kerület
15. kerület Bánkút utca,15. kerület
Gyöngyös Sóház tér,Gyöngyös
Szombathely Győrffy István utca 4.,Szombathely
Balatonfűzfő Veszprém megye,Balatonfűzfő
Sopron Újteleki utca 16.,Sopron
9. kerület Tagló utca,9. kerület
11. kerület Pösingermajor,11. kerület
Réde Kinizsi utca 4.,Réde
5. kerület Belgrád rakpart 13-15,5. kerület
4. kerület Anonymus utca,4. kerület
Szolnok Déli városrész,Szolnok
Babosdöbréte Kossuth Lajos utca 5.,Babosdöbréte
Paks Táncsics Mihály utca,Paks
7. kerület Százház utca,7. kerület
Nagykanizsa Belváros,Nagykanizsa
18. kerület Benedek Elek utca,18. kerület
Szigetszentmiklós Iskola utca 9/a,Szigetszentmiklós
20. kerület Barkó utca,20. kerület
Debrecen Vörösmarty utca,Debrecen
9. kerület Lechner Ödön fasor,9. kerület
Nagykanizsa Északi városrész,Nagykanizsa
21. kerület Cirmos sétány,21. kerület
5. kerület Régi posta utca,5. kerület
Szeged Stefánia,Szeged
19. kerület Arany János utca,19. kerület
Tiszafüred Váci Mihály utca 8.,Tiszafüred
Szeged Olajos utca,Szeged
Balatonkenese Veszprém megye,Balatonkenese
Dunakeszi Alag,Dunakeszi
Sopron Templom utca 21.,Sopron
8. kerület Dugonics utca 6.,8. kerület
Szeged Tisza Lajos körút,Szeged
Pécs Jókai utca 42.,Pécs
Pécs Megyeri tér 8.,Pécs
Érd Fenyves-Parkváros,Érd
16. kerület Vörösmarty utca,16. kerület
Szeged Árvíz utca,Szeged
Győr Pacsirta Ház,Győr
Szentendre Ősz utca,Szentendre
Miskolc Lorántffy Zsuzsanna utca 32.,Miskolc
18. kerület Újpéteritelep,18. kerület
Pécs Ajtósi Dürer utca,Pécs
3. kerület Őrlő utca,3. kerület
2. kerület Kapás utca,2. kerület
Mosonmagyaróvár Lajta lakópark,Mosonmagyaróvár
Szeged Felhő utca,Szeged
Pécs Jókai utca,Pécs
Tatabánya Komáromi utca,Tatabánya
Kecskemét Vacsi köz,Kecskemét
Szombathely Parkerdő lakókert,Szombathely
22. kerület Anna utca,22. kerület
Pécs Mezőszél utca,Pécs
Eger Kertész utca 164.,Eger
Szentendre Sztaravodai út,Szentendre
Pécs Király utca,Pécs
2. kerület Lublói utca,2. kerület
Balatonfüred Nádor utca,Balatonfüred
Mosonmagyaróvár Szekeres Richárd utca,Mosonmagyaróvár
Miskolc Dessewffy Arisztid utca 8.,Miskolc
Zamárdi Rózsa utca 58/b,Zamárdi
Kaposvár Dózsa György utca 1.,Kaposvár
Balatonfüred Társasház utca,Balatonfüred
Bicske Akácfa utca,Bicske
Siófok Beszédes József sétány 69/a,Siófok
8. kerület Lovassy László utca,8. kerület
Szeged Berlini körút 6.,Szeged
Kecskemét Széchenyi körút,Kecskemét
Hévíz Honvéd utca,Hévíz
Szeged Mars tér 1-3,Szeged
Keszthely Vaszary Kolos utca,Keszthely
Győr Ady Endre utca 1/B,Győr
Békéscsaba Kazinczy lakótelep 18.,Békéscsaba
Siófok Szent László utca 187.,Siófok
Pécs Irgalmasok utcája 24.,Pécs
Kaposvár Berzsenyi utca 44.,Kaposvár
Győr Szent Imre út 18.,Győr
Szeged Vedres utca 8.,Szeged
Debrecen Géresi utca,Debrecen
Székesfehérvár Móricz Zsigmond utca,Székesfehérvár
Sopron Várfal utca,Sopron
Kecskemét Perc utca,Kecskemét
Zamárdi Tulipán utca 7.,Zamárdi
Siófok Beszédes József sétány 30.,Siófok
Szeged Budapesti körút 12/C,Szeged
Miskolc Miskolctapolcai út,Miskolc
Pécs Bocskai utca,Pécs
Balatonkenese Balatoni út 57.,Balatonkenese
Siófok Köztársaság utca 9.,Siófok
Kecskemét Frangepán sétány,Kecskemét
Ózd Bolyki főút 26.,Ózd
Szeged Bem utca,Szeged
Pécs Losonc utca,Pécs
Pécs Nagyszkókó köz,Pécs
Debrecen Mácsai Sándor utca 8.,Debrecen
Nyíregyháza Sóstói út,Nyíregyháza
Szeged Bérkert utca,Szeged
Sopron Csányi utca,Sopron
Veszprém Lázár utca 14.,Veszprém
Miskolc Huszár utca 25.,Miskolc
Miskolc Finkey József utca 18.,Miskolc
Szeged Zsitva sor 7/A,Szeged
Miskolc Középszer utca,Miskolc
Tatabánya Béla király körtér,Tatabánya
Révfülöp Aranyhíd utca 35.,Révfülöp
Kőszeg Kossuth Lajos utca 16.,Kőszeg
Balatonfüred Rozmaring köz,Balatonfüred
Szolnok Gyökér utca 4/7,Szolnok
Debrecen Batthyány utca,Debrecen
Debrecen Piac utca 69.,Debrecen
Győr Zrínyi utca 21.,Győr
Siófok Fő utca,Siófok
Szolnok Ács utca 4/b,Szolnok
Pécs Ferencesek utcája 19.,Pécs
Szolnok Csóka utca 1.,Szolnok
Alsóörs Blaha Lujza utca,Alsóörs
Debrecen Gyöngyösi utca,Debrecen
Győr Bácsai út 13.,Győr
Nyíregyháza Kölcsey Ferenc utca 27.,Nyíregyháza
Békéscsaba Munkácsy utca 3.,Békéscsaba
Hévíz Római lakópark 3.,Hévíz
Szeged Gogol utca,Szeged
Siófok Szigliget utca 11/A,Siófok
Siófok Szent László utca,Siófok
Miskolc Vécsey Károly utca,Miskolc
Nyíregyháza Selyem utca 37.,Nyíregyháza
Kiskunfélegyháza Kossuth Lajos utca,Kiskunfélegyháza
Győr Pátzay Pál utca,Győr
Eger Jókai Mór utca,Eger
Siófok Köztársaság utca 5.,Siófok
Füzesabony Rákóczi Ferenc út 58.,Füzesabony
Pécs Bánki Donát út 21.,Pécs
Kaposvár Béri Balogh Ádám utca,Kaposvár
Kaposvár Zárda utca 23.,Kaposvár
Cserszegtomaj Hajdu utca,Cserszegtomaj
Szeged Lomnici utca,Szeged
Mezőhegyes Kozma Ferenc utca,Mezőhegyes
Sopron Pozsonyi út 22.,Sopron
Szolnok Mártírok útja 47.,Szolnok
Balatonfüred Garay János utca 10.,Balatonfüred
Siófok Vitorlás utca 11.,Siófok
Miskolc Széchenyi István út,Miskolc
Harsány Esze Tamás utca 9.,Harsány
Szeged Veres ács utca 51.,Szeged
Dorog Bécsi út 113.,Dorog
Szeged Szilágyi utca,Szeged
Pécs Király utca 43.,Pécs
Bük Golf út,Bük
Győr Rákóczi Ferenc utca,Győr
Siófok Beszédes József sétány 83.,Siófok
Kaposvár Honvéd utca 24/A,Kaposvár
Jánoshalma Bajai utca,Jánoshalma
Paks Kurcsatov utca 1/C,Paks
Sárospatak Comenius utca 24.,Sárospatak
Debrecen Kálvin tér,Debrecen
Bük Golf út 6.,Bük
11. kerület Postás utca,11. kerület
Sátoraljaújhely Révész utca,Sátoraljaújhely
8. kerület Korányi Sándor utca 8B,8. kerület
Győr Malomsok sétány,Győr
10. kerület Népliget,10. kerület
Hódmezővásárhely Csongrád megye,Hódmezővásárhely
10. kerület Jászberényi út,10. kerület
20. kerület Eperjes utca,20. kerület
4. kerület Dugonics utca,4. kerület
2. kerület Utas utca,2. kerület
Szeged Murányi utca,Szeged
7. kerület Thököly út 6.,7. kerület
Szeged Árva utca,Szeged
18. kerület József utca,18. kerület
Székesfehérvár Tóvárosi lakónegyed,Székesfehérvár
19. kerület Szondi tér,19. kerület
2. kerület Radna utca,2. kerület
5. kerület Szabadság tér,5. kerület
11. kerület Breznó köz,11. kerület
5. kerület Vármegye utca,5. kerület
1. kerület Aranyhal utca,1. kerület
11. kerület Jagelló út,11. kerület
11. kerület Serleg utca,11. kerület
7. kerület Szinva utca,7. kerület
8. kerület Bezerédi utca,8. kerület
1. kerület Márvány utca,1. kerület
8. kerület Bíró Lajos utca,8. kerület
13. kerület Faludi utca,13. kerület
8. kerület Lósy Imre utca,8. kerület
6. kerület Lövölde tér,6. kerület
8. kerület Lippa utca,8. kerület
8. kerület II. János Pál pápa tér,8. kerület
8. kerület Bókay János utca,8. kerület
8. kerület Füvészkert utca,8. kerület
1. kerület Corvin tér,1. kerület
2. kerület Gárdonyi Géza út,2. kerület
12. kerület Melinda út,12. kerület
12. kerület Határőr út,12. kerület
Nyergesújfalu Munkácsy liget,Nyergesújfalu
8. kerület Szűz utca,8. kerület
22. kerület Arany János utca,22. kerület
Debrecen Sámsoni út,Debrecen
8. kerület Bacsó Béla utca 18.,8. kerület
15. kerület Régi tér,15. kerület
16. kerület Ómátyásföld,16. kerület
Debrecen Tócóvölgy,Debrecen
2. kerület Germanus Gyula park,2. kerület
Debrecen Sámsonikert,Debrecen
10. kerület Ugor utca,10. kerület
11. kerület Gárdonyi tér,11. kerület
Nagykovácsi Ófalu,Nagykovácsi
13. kerület Zsilip utca,13. kerület
8. kerület Századosnegyed,8. kerület
Keszthely Kertváros,Keszthely
3. kerület Kórház utca,3. kerület
Salgótarján Ötvözetgyár út 7/H,Salgótarján
5. kerület Kecskeméti utca,5. kerület
17. kerület Kévekötő utca 44.,17. kerület
Székesfehérvár Vezér utcák,Székesfehérvár
10. kerület Somfa köz,10. kerület
Dunakeszi Mansfeld Péter utca,Dunakeszi
2. kerület Fő utca 62.,2. kerület
10. kerület Kőrösi Csoma sétány 1.,10. kerület
2. kerület Ötvös János utca,2. kerület
Gyula Kossuth Lajos tér,Gyula
3. kerület Gyógyszergyár utca,3. kerület
12. kerület Farkasvölgy,12. kerület
5. kerület Deák Ferenc tér,5. kerület
Veresegyház Fővég,Veresegyház
8. kerület Tavaszmező utca,8. kerület
4. kerület Batthyány utca,4. kerület
Pécs Fülemüle utca,Pécs
14. kerület Kacsóh Pongrác út,14. kerület
22. kerület Budafok – Kísérleti lakótelep,22. kerület
Miskolc Pléh Sándor utca,Miskolc
20. kerület Tátra tér,20. kerület
13. kerület Újlipótváros – Kleopátraház,13. kerület
Pécs Fagyöngy utca,Pécs
Miskolc Kuruc utca,Miskolc
7. kerület Garay tér 20.,7. kerület
12. kerület Szalánci utca,12. kerület
Eger Heves megye,Eger
7. kerület Dohány utca 74.,7. kerület
Keszthely Arany János utca 11.,Keszthely
5. kerület Galamb utca,5. kerület
Miskolc Stadion utca,Miskolc
15. kerület Bethlen Gábor utca,15. kerület
19. kerület Felsőkispest,19. kerület
Letenye Fenyő utca,Letenye
8. kerület Múzeum körút,8. kerület
Nagykanizsa Arany János utca,Nagykanizsa
13. kerület Kassák Lajos utca,13. kerület
14. kerület Lőcsei út 24-26,14. kerület
Biatorbágy Szily Kálmán út,Biatorbágy
12. kerület Magasút,12. kerület
Szeged Kálvária sugárút,Szeged
3. kerület Tarhos utca,3. kerület
4. kerület Tomori utca,4. kerület
Szeged Zárda utca,Szeged
Zalaegerszeg Gébárti út,Zalaegerszeg
22. kerület Nagytétény – Bartók Béla úti lakótelep,22. kerület
Debrecen Szoboszlói út,Debrecen
Szigetszentmiklós József Attila lakótelep,Szigetszentmiklós
Keszthely Nyugati városrész,Keszthely
